崇明区	新海一村	8.892	121.30260097764071	31.82489901193794
崇明区	新海农场	9.050	121.29827312135474	31.82282751756077
崇明区	向民新村	9.986	121.72887218451008	31.530725255581295
崇明区	新海二村	9.560	121.30467696167428	31.825016978398647
崇明区	新开河路公房	12.683	121.69634939284354	31.402620521913136
崇明区	学宫新村	21.376	121.33840213526592	31.835599975365863
崇明区	小西泯沟小区	16.149	121.40299371499428	31.635845633653453
崇明区	新崇北路公房	18.243	121.40644832849401	31.630943791737653
崇明区	西门路公房	20.093	121.40583758125861	31.643582170664107
崇明区	新崇南路298弄小区	22.794	121.40328799987935	31.625913934866638
崇明区	向卫路公房	10.684	121.72689573272703	31.52911881807685
崇明区	新中路公房	11.840	121.52755590107711	31.583649206250676
崇明区	新影路公房	12.025	121.53108597223967	31.585221551171095
崇明区	新安新村	6.766	121.35028285444923	31.80899991322048
崇明区	怡祥居	21.578	121.39649213903526	31.638513693981118
崇明区	裕鸿佳苑	14.263	121.40355686271847	31.62856998440405
崇明区	玉环新村	19.231	121.33840213526592	31.835599975365863
崇明区	跃进新村	7.907	121.23231072741815	31.818244015087522
崇明区	跃进一村	7.489	121.23710399578884	31.818314892182137
崇明区	永凤花园	18.574	121.39819415848501	31.634200519275005
崇明区	怡祥居西苑	18.382	121.39383997446353	31.639781336676368
崇明区	裕鸿佳苑二期	14.597	121.40355686271847	31.62856998440405
崇明区	跃淞新村	5.220	121.24103902307532	31.796849969537384
崇明区	玉环路公房	20.429	121.41700755044158	31.634505886821454
崇明区	育才路公房	18.930	121.41322119271703	31.633086722343943
崇明区	友谊路公房	17.151	121.40377434248245	31.65790080876832
崇明区	育麟桥路公房	20.658	121.4191382412807	31.64232896126155
崇明区	仪表南村	9.394	121.5442185699817	31.676644193876225
崇明区	跃高新村	6.999	121.24577695582659	31.838335011226857
崇明区	瀛都花苑	10.203	121.55352860828711	31.680432759588903
崇明区	裕鸿佳苑八期	14.914	121.40355686271847	31.62856998440405
崇明区	裕鸿佳苑六期	14.142	121.40355686271847	31.62856998440405
崇明区	中瀛建德苑	16.582	121.4185158952234	31.651459844316065
崇明区	中津桥路公房	20.484	121.40705207962725	31.638724513105586
长宁区	爱迪公寓	80.113	121.43057843144193	31.207688966152155
长宁区	安顺公寓	73.989	121.4170636047054	31.206593902002535
长宁区	爱都公寓	55.481	121.3886278336176	31.19751322515359
长宁区	安阳小区	81.067	121.42742070791326	31.221713874314094
长宁区	安西路658弄小区	58.263	121.4311601740902	31.220029597323606
长宁区	安龙小区	73.650	121.39285202544772	31.217553849687693
长宁区	安化路111弄小区	79.207	121.43646897999307	31.22178490109728
长宁区	安龙大楼	68.514	121.39978487788208	31.21759083158701
长宁区	安顺路231弄小区	77.608	121.42256842087056	31.206338858781702
长宁区	爱建小区	79.250	121.41608444322851	31.205605108765834
长宁区	安基大楼	66.625	121.41059382876144	31.22024121446462
长宁区	安西路20弄小区	105.798	121.43185905577695	31.226097206695357
长宁区	安化路394号	64.860	121.42854529658119	31.221191825803764
长宁区	安西路300弄新里	93.343	121.46408199306427	31.216041902870103
长宁区	安西路320弄小区	100.481	121.43164885228762	31.224353177924346
长宁区	安顺路305弄小区	64.862	121.43585400004092	31.211402992959066
长宁区	安化路300弄小区	82.214	121.46374503866747	31.21605325240609
长宁区	安顺路小区	70.508	121.43200188635304	31.20592799296192
长宁区	安顺路公房	70.778	121.43200188635304	31.20592799296192
长宁区	安顺小区	69.780	121.42166481535807	31.20672717590098
长宁区	安化路331弄小区	60.985	121.43437296374663	31.229547957980937
长宁区	安化路公房	80.458	121.42351182131713	31.22102228679695
长宁区	安顺路180弄小区	60.961	121.42319903133856	31.207685954781905
长宁区	巴黎花园	79.268	121.40141808712977	31.20080912243216
长宁区	巴黎时尚	78.084	121.4005606545205	31.200826883097733
长宁区	宝地新品居	116.463	121.387785672202	31.220487804575527
长宁区	北虹公寓	57.230	121.38521984217385	31.213923839183416
长宁区	碧云公寓	59.465	121.41866797834622	31.220581375856494
长宁区	碧夏小区	64.377	121.37765386401607	31.2187573366496
长宁区	北汪小区	94.237	121.4397088984759	31.2241763877481
长宁区	碧瑶行政公寓	97.292	121.43499602844834	31.216027851061718
长宁区	北顾小区	68.838	121.37743880967697	31.204883253675963
长宁区	巴黎经典	73.499	121.40083742244812	31.200801400402607
长宁区	百花村	91.058	121.4304633585061	31.210855175352222
长宁区	宝北小区	62.208	121.37863804753279	31.194857256551416
长宁区	宝石公寓	74.523	121.39914753012276	31.201148813882476
长宁区	碧玉公寓	87.105	121.39896975546232	31.198385068870984
长宁区	博园	137.089	121.42845798128562	31.2113088720225
长宁区	北平南园	72.664	121.36978434842645	31.227520213129996
长宁区	长宁大厦	77.529	104.91848384401948	28.583381945574647
长宁区	长辉花苑	60.983	121.41834988836514	31.215221412700664
长宁区	长青公寓	61.148	121.37597322423746	31.200657538875564
长宁区	长宁馥邦苑	73.348	104.91848384401948	28.583381945574647
长宁区	长发花园	84.220	121.43430891456376	31.211514100325175
长宁区	长发虹桥公寓	102.549	121.41475567818917	31.204078726988417
长宁区	城宁花苑	126.275	121.41870256310837	31.224356111557636
长宁区	长峰名光大厦公寓	70.814	121.42765229107373	31.221741899018678
长宁区	翠庭	100.575	121.41198395653812	31.21323783044668
长宁区	长原小区	90.472	121.43657471055158	31.222873688615667
长宁区	长联大楼	74.824	121.41815333911957	31.21467554765612
长宁区	程桥一村	62.332	121.37702397219246	31.196737980156527
长宁区	春花苑	55.601	121.37399452669061	31.201396998673427
长宁区	长宁支路306弄小区	73.867	121.43437296374663	31.229547957980937
长宁区	长宁支路310弄小区	71.037	121.43040496864795	31.230176953697743
长宁区	长宁支路314弄小区	79.558	121.42987802263579	31.22996088163999
长宁区	长宁支路318弄小区	71.352	121.43006900238721	31.229742184404625
长宁区	长宁支路320弄小区	78.845	121.42962901234844	31.229665991495548
长宁区	翠春小区	54.990	121.37283499393833	31.212312463484466
长宁区	长宁大华公寓	61.933	121.41795391529634	31.219706496169035
长宁区	长宁路1455号	74.347	121.41610735849004	31.221958762082576
长宁区	长宁路1600弄小区	75.721	121.414307962723	31.22441926185208
长宁区	春房小区	61.239	121.37032997919322	31.227895318746874
长宁区	长建公寓	73.465	121.40705288810221	31.21823967238733
长宁区	长中小区	77.811	121.42620233615007	31.201460164454875
长宁区	长江小区	88.553	121.43163690482433	31.231151935019668
长宁区	长新小区	83.697	121.43371540411331	31.22803635930501
长宁区	长芝大厦	73.650	121.43133291823976	31.232313870987216
长宁区	程家桥路211弄小区	47.777	121.37903662568758	31.19502800130943
长宁区	长宁支路165弄小区	101.742	121.43116349782056	31.231644362342056
长宁区	长新大楼(长宁)	88.964	121.43329373950694	31.22916876755309
长宁区	长宁路225弄小区	84.820	121.43464110794135	31.231711213068913
长宁区	长顺路公房	75.480	121.42433251323105	31.204880087781625
长宁区	长宁路1488弄小区	75.729	121.41606199406178	31.22478897586267
长宁区	长宁路234弄小区	65.338	121.4335869464254	31.231909757902187
长宁区	长宁支路279弄小区	109.525	121.43068676708644	31.231544008967262
长宁区	采芝村	101.762	121.43147107762718	31.22553195069787
长宁区	曹家堰路150号	97.404	121.4420328148302	31.218970269157253
长宁区	长宁支路322弄小区	82.413	121.43116349782056	31.231644362342056
长宁区	长顺路50弄小区	77.079	121.42433251323105	31.204880087781625
长宁区	程桥二村	60.091	121.38102798934209	31.195253884330757
长宁区	长顺小区	75.427	121.4242332504722	31.203318362224685
长宁区	长乐大厦(长宁)	70.906	121.42968596491777	31.22274885274025
长宁区	长宁路公房	65.178	121.41323224187481	31.223473546993382
长宁区	长宁支路302弄小区	89.203	121.4305940619578	31.230565943900903
长宁区	长虹公寓	50.136	121.39326497649067	31.211418898538668
长宁区	长宁支路176号	88.136	121.4324726882708	31.232702234754214
长宁区	长福公寓	64.847	121.40608523340687	31.210177251452418
长宁区	东方剑桥	151.334	121.43045437545099	31.226847968225428
长宁区	丹枫苑	95.437	121.44266333546766	31.213830415666852
长宁区	东方雅苑	134.059	121.44430768370367	31.2210573372361
长宁区	大家源新城	109.726	121.4188053292587	31.227738143577778
长宁区	东方金门花园	104.308	121.43098635197401	31.214351887558117
长宁区	东湖名苑	104.665	121.42560765790248	31.21409563011723
长宁区	东方伦敦广场	73.729	121.4039898459743	31.203022229868168
长宁区	帝豪苑	69.615	121.38066121120237	31.21419862731697
长宁区	大金更小区	66.761	121.40533981949469	31.214849190219855
长宁区	杜家宅小区	64.978	121.40083293092057	31.21654938792079
长宁区	登云公寓	52.153	121.4418429130454	31.209214560196465
长宁区	定西路419弄小区	90.496	121.42830401172122	31.20921085395499
长宁区	定西路1211弄小区	98.434	121.42922181046076	31.220167793175843
长宁区	定西路1235弄小区	78.014	121.42910700701658	31.220378869575327
长宁区	东诸安浜路158弄小区	69.987	121.44013765969581	31.224872352384875
长宁区	达安长宁公寓	98.089	104.91848384401948	28.583381945574647
长宁区	东镇小区	99.164	121.44029342587125	31.208942459911462
长宁区	东浜小区	96.145	121.43935846949645	31.224933186319028
长宁区	定威小区	61.550	121.36061678137493	31.221408612938845
长宁区	定西路380弄小区	68.379	121.42936356307023	31.2083514652523
长宁区	定西路615弄小区	76.122	121.42982916939555	31.211263015735177
长宁区	大明小区	90.546	121.43261219511652	31.230317450445092
长宁区	大桥小区	79.036	104.92847508715253	28.690617387064503
长宁区	东湖小区	108.169	121.39720736988231	31.20357758344337
长宁区	定西路410弄小区	89.141	121.42950001567719	31.20895589507463
长宁区	定西路601弄小区	103.157	121.42957628181499	31.210933236661564
长宁区	定西路439弄小区	79.807	121.42901978155157	31.20928953434149
长宁区	东诸安浜路91弄小区	86.168	121.44439598713531	31.207429833527392
长宁区	定西路420弄公房	81.802	121.42281338878313	31.21387658697016
长宁区	定西路公房	64.665	121.42992338706405	31.216349497971333
长宁区	定西路390弄小区	74.016	121.42992338706405	31.216349497971333
长宁区	定西路400弄小区	94.271	121.42950001567719	31.20895589507463
长宁区	定西路1190弄新里	93.295	121.46408199306427	31.216041902870103
长宁区	当代新华	86.786	121.42622085096323	31.208937832956643
长宁区	东诸安浜路75弄小区	82.625	121.44139501791813	31.224525876127775
长宁区	东诸安浜路55至67号	93.854	121.44231434377703	31.224629865459978
长宁区	定西路720弄小区	82.998	121.43437296374663	31.229547957980937
长宁区	法华门大厦公寓	64.347	121.43030804148343	31.211945943061078
长宁区	福泉苑	67.355	121.36693689962092	31.21338537872644
长宁区	法华苑	95.697	121.43844544756831	31.20957285461537
长宁区	富都花园	59.989	121.43094449093725	31.223009100997285
长宁区	番禺大厦	75.423	121.43387889571613	31.212336784885853
长宁区	芙蓉小区	63.767	121.40268379959333	31.213593999706866
长宁区	芳秀公寓	73.959	121.39876296553393	31.218392617189913
长宁区	福安小区	95.679	121.43243253401452	31.22314096189668
长宁区	芙二小区	70.878	121.40067285287871	31.213604654651945
长宁区	法华镇路635弄公房	74.009	121.42281338878313	31.21387658697016
长宁区	飞乐小区	79.660	121.43539381189919	31.219065068870005
长宁区	芙江小区	61.499	121.40133022269107	31.211151842132285
长宁区	范北小区	86.096	121.41984700432808	31.228142892262177
长宁区	番禺路385弄小区	92.434	121.43679111234893	31.210389894625358
长宁区	法华镇路500弄小区	82.816	121.43221007981194	31.21071031053842
长宁区	福泉路450弄小区	53.096	121.3665798231807	31.21068361010934
长宁区	法华镇路878弄小区	79.740	121.42573000711292	31.213419891555812
长宁区	番禺路269弄小区	80.895	121.43597482213202	31.212096427394197
长宁区	福世花园	85.355	121.4335163396123	31.222543726267965
长宁区	番禺路511弄小区	70.970	121.43670604281714	31.208431845069057
长宁区	番禺路222弄小区	78.990	121.43393198557177	31.212192863866346
长宁区	法华镇路101弄小区	93.745	121.43923099994458	31.20921788037099
长宁区	纺大小区	78.986	121.42231114617249	31.207360571795583
长宁区	法华镇路720弄小区	88.910	121.43437296374663	31.229547957980937
长宁区	番禺路277弄小区	91.322	121.43506519797262	31.213115220814938
长宁区	法华镇路681弄公房	89.825	121.42886895605643	31.212656900265834
长宁区	法华镇路315弄小区	71.312	121.43554300667337	31.210110848619728
长宁区	法华镇路499弄小区	99.953	121.43221110170632	31.211193903826427
长宁区	番愚路290弄小区	87.110	121.43503905728228	31.211334043012346
长宁区	番禺路295弄小区	119.696	121.43590610176051	31.211693925657812
长宁区	法华镇路150弄小区	80.640	121.44196265716987	31.218831299482723
长宁区	法华镇路363弄小区	79.504	121.434792151581	31.21026887188802
长宁区	福苑大厦	89.041	121.43776999586316	31.210245893400888
长宁区	福安大厦(长宁)	72.527	121.42919513078711	31.223168908972106
长宁区	番禺路305弄小区	96.362	121.43585400004092	31.211402992959066
长宁区	番禺路洋房	108.982	121.43554246769007	31.20757692767085
长宁区	复新小区	59.914	121.36620963148005	31.216550082786615
长宁区	番禺路950弄小区	63.411	121.43418449925063	31.201823714359215
长宁区	番禺路公房	122.168	121.43577458983384	31.21133126339416
长宁区	番禺路180弄小区	78.880	121.4358280390117	31.21361098585061
长宁区	广场大厦	80.171	121.39892061815094	31.19967984606952
长宁区	古宋小区	75.287	121.39578220819072	31.21683860607243
长宁区	古龙公寓	70.565	121.39332514930558	31.20979356841726
长宁区	古北公寓	79.624	121.40739873572355	31.21293771452074
长宁区	高登花园	44.091	121.36315009274362	31.190748245328418
长宁区	古北大楼	63.509	121.40748497305252	31.215105831640706
长宁区	广友小区	65.927	121.36575454990869	31.221396955238873
长宁区	古南小区	61.571	121.4050803888634	31.221201630645854
长宁区	广顺小区	58.634	121.35912972643371	31.22227791813065
长宁区	古安小区	85.796	121.42037826220668	31.20059329146631
长宁区	古北路371弄小区	75.148	121.4070059965546	31.21805792947522
长宁区	国泰大厦	83.633	121.42917420026873	31.222536700852043
长宁区	古北路570弄小区	57.418	121.40668979301508	31.214512173567105
长宁区	甘溪路公房	58.058	121.36911214641333	31.216830808157482
长宁区	恒力苑	83.169	121.43736980075846	31.211164640576015
长宁区	海富公寓	77.889	121.43341851414228	31.21149309880395
长宁区	华山嘉苑	106.496	121.43901495746944	31.211129895279992
长宁区	虹康花苑二期	75.458	121.37348689424692	31.215395440293307
长宁区	华敏世纪广场	103.460	121.4409109210788	31.22284489222875
长宁区	虹康家苑	56.916	121.37013280113378	31.21258192881696
长宁区	淮海新公馆	84.608	121.42871732208636	31.202673278961445
长宁区	虹桥城市花园	99.179	121.41697305551	31.19824220752448
长宁区	虹林新苑	66.730	121.38149492854619	31.210679595077384
长宁区	鸿申大厦	79.687	121.4309859926518	31.21297585639747
长宁区	虹景家苑	86.455	121.4053497008553	31.209690116088957
长宁区	虹德苑	101.091	121.4191838752006	31.22604000189378
长宁区	虹桥大仕馆云峰苑	83.661	121.42053708262084	31.196438120250612
长宁区	虹桥丽景苑	80.561	121.42389369098943	31.201848270143014
长宁区	虹桥向日葵公寓	82.534	121.42037592661235	31.217797590245528
长宁区	虹桥公寓	45.048	121.4082094564463	31.216831116985816
长宁区	海伦公寓	68.213	121.41527974962369	31.223860866634233
长宁区	淮海世纪花苑	87.603	121.43289570033546	31.205772479663093
长宁区	华园大厦	109.018	121.39914699113945	31.198889869624466
长宁区	红典花园	98.147	121.42028735368908	31.198874270804517
长宁区	鸿发苑	89.075	121.43887410316547	31.208042454017463
长宁区	鸿凯湾绿苑	108.981	121.43103054860511	31.22178273941336
长宁区	花园村雅苑	89.975	121.43392156522786	31.229251985779417
长宁区	虹康景博苑	79.902	121.37816350599613	31.213070983536937
长宁区	虹桥馨苑	111.687	121.41289834171674	31.22443169118374
长宁区	鸿丰香缇花园	139.041	121.44104108554718	31.2140556356718
长宁区	哈密半岛公寓	55.302	121.43045437545099	31.226847968225428
长宁区	海信花苑	97.218	121.43255003237523	31.22655785461248
长宁区	虹桥府邸	94.371	121.4216046288889	31.20561835599994
长宁区	衡辰公寓	94.940	121.39365403260703	31.220907870954875
长宁区	虹旭小区	72.695	121.39302503908895	31.208591832356845
长宁区	虹古小区	68.773	121.39967663206814	31.209014036879186
长宁区	虹霞小区	60.934	121.39617970837888	31.210281874424652
长宁区	虹桥小区	80.551	121.41699695043657	31.20487445094511
长宁区	华江大楼	84.727	121.43228494241924	31.232296347877224
长宁区	华东化工大楼	87.930	121.43922237621169	31.221839251990605
长宁区	红庄小区	81.489	121.43975300527644	31.208380961024005
长宁区	虹东小区	72.977	121.42118148540216	31.202976109744608
长宁区	哈密路428弄小区	61.600	121.3813159860886	31.218344826791316
长宁区	化工小区	71.417	121.4295222038233	31.21166273228009
长宁区	虹园一村	62.666	121.37943816825053	31.219363861038055
长宁区	华秀小区	80.103	121.42887084249801	31.230519008871887
长宁区	华电小区	68.008	121.4290916028198	31.229700886975564
长宁区	汇川路10弄小区	80.609	121.42409563006807	31.221551207336926
长宁区	虹园八村	62.762	121.37795887989707	31.219885613727868
长宁区	虹一小区	76.990	121.41971513307921	31.20430883514474
长宁区	华馨小区	78.439	121.42671521901879	31.23017148851668
长宁区	华云大楼	83.108	121.4308144162994	31.213436954941027
长宁区	淮海花园	83.025	121.4354188608519	31.20661845653574
长宁区	虹景花苑	81.520	121.40524909063818	31.208496627599317
长宁区	虹桥国际大厦	61.263	121.41439438535441	31.222503947066716
长宁区	宏业花园	137.022	121.43547141172422	31.22570804351556
长宁区	虹日小区	67.727	121.39744497168971	31.207202898854977
长宁区	虹康花苑三期	79.932	121.37772572845687	31.216790506052032
长宁区	和平小区(长宁)	83.368	121.43811341805961	31.215244189178613
长宁区	虹康新苑	66.618	121.37086599809102	31.21399062535918
长宁区	虹康福苑	71.083	121.3746268439391	31.213992169547655
长宁区	虹城公寓	70.169	121.39915597419454	31.210604544833085
长宁区	虹园六村	64.624	121.37280382273715	31.21695032464405
长宁区	红梅小区	63.590	121.37046203010317	31.221199854965864
长宁区	恒力公寓	84.874	121.43850651655079	31.211179465231716
长宁区	华山路734弄小区	76.939	121.43932199829274	31.219730892854283
长宁区	海厦小区	72.888	121.42753173847429	31.217106591447987
长宁区	花园大厦	67.626	121.4246607540644	31.225002743852638
长宁区	华山花苑	89.117	121.44193139613813	31.20975705971041
长宁区	虹景小区	68.243	121.39947289637848	31.20997603528201
长宁区	虹旭二小区	69.031	121.39180370291758	31.20914004927194
长宁区	虹桥紫云苑	66.860	121.4108562238009	31.212681530419776
长宁区	华山大楼	96.797	121.43813704349454	31.214320849484206
长宁区	亨昌里	94.525	121.42996632606743	31.22572186227155
长宁区	华阳小苑	65.243	121.4286316237407	31.229213001369065
长宁区	虹桥衡园	59.821	121.37618001416585	31.19046589719687
长宁区	皇朝国际公寓	51.822	121.37407160130337	31.193411898590924
长宁区	华山路洋房	130.847	121.43554246769007	31.20757692767085
长宁区	哈密苑	62.661	121.3740200385671	31.209115418186443
长宁区	虹桥路955弄小区	75.476	121.4584989344892	31.228191295239608
长宁区	虹福小区	61.481	121.3701901130253	31.22023519253143
长宁区	华院小区	78.263	121.42298604310216	31.23023160850146
长宁区	虹储小区	81.834	121.41849433589114	31.204807889918357
长宁区	哈密路1332弄小区	59.340	121.37237173778685	31.206526029532938
长宁区	虹桥路961弄小区	58.136	121.42523531026858	31.203674569213877
长宁区	红庄	92.831	121.43975300527644	31.208380961024005
长宁区	虹桥路959弄小区	79.860	121.42548636391354	31.202737692531844
长宁区	虹桥路1115弄小区	70.271	121.43437296374663	31.229547957980937
长宁区	华阳路298弄小区	74.772	121.43010637189643	31.228711529169058
长宁区	华山丽苑	160.115	121.43737707703309	31.21249931345361
长宁区	虹南大楼	75.998	121.42508205934858	31.2013958403763
长宁区	虹欣小区	73.520	121.42491057282672	31.198513643896565
长宁区	华航小区	78.014	121.42635181418693	31.23080980496383
长宁区	虹康御华园	96.344	121.43880744889664	31.223625711229218
长宁区	虹桥路967弄小区	77.420	121.4242686437093	31.202594593016403
长宁区	虹纺小区	67.867	121.39558862335333	31.20800863413525
长宁区	虹古大楼	58.485	121.39469489920145	31.21060662956291
长宁区	虹康花苑	80.227	121.37045286738697	31.21559232116384
长宁区	虹南小区	72.113	121.42465096253434	31.197535851492564
长宁区	虹桥世家花园	94.970	121.41795553224627	31.22573467742889
长宁区	华阳路66弄小区	69.940	121.42798699970675	31.23037588776634
长宁区	化纤小区	71.673	121.42653929054686	31.212591580139687
长宁区	虹桥怡景苑	66.664	121.38041480600099	31.21190471231909
长宁区	哈密路780弄小区	63.727	121.37526032898472	31.21022188030653
长宁区	华阳路60号	78.977	121.42761186732578	31.23044235342025
长宁区	华阳公寓	88.708	121.42740876044998	31.231227123181053
长宁区	鉴赏新华	101.729	121.42680195507798	31.209226837120298
长宁区	景博花园	54.123	121.37941103942413	31.212698979991995
长宁区	嘉阳公寓	83.538	121.43444060615153	31.21566891157103
长宁区	佳信都市花园	91.737	121.4381709994428	31.217654835716427
长宁区	晶采名人大厦	101.261	121.43535445234683	31.209593831465313
长宁区	锦绣花园	86.765	121.42389881133083	31.201265570468397
长宁区	锦苑公寓	76.815	121.39691766635534	31.205097993722397
长宁区	君悦花园	68.816	121.3898650697965	31.19857657995587
长宁区	九九园	94.135	121.42567808505444	31.199691892579583
长宁区	今日丽园	109.252	121.43232150345348	31.215055337265117
长宁区	景博新园	64.794	121.3758871665696	31.20916846380766
长宁区	金龙公寓	64.972	121.40011401702094	31.199105086741405
长宁区	交通公寓	74.027	121.42526504418096	31.21185027844652
长宁区	金森大厦	73.768	121.42922917656593	31.217444139207316
长宁区	金都苑	76.033	121.43009774327676	31.22198264369339
长宁区	锦程小区	59.218	121.3767652602056	31.19948717891929
长宁区	金凤大厦	74.733	121.43885164552773	31.22430600817636
长宁区	金狮公寓	83.308	121.39965839646628	31.19932455054741
长宁区	金桥大厦	50.087	121.41406551006585	31.209439173598774
长宁区	金象公寓	70.446	121.39872676382188	31.200329197085576
长宁区	锦屏路10弄小区	63.563	121.40850975997829	31.221924715618428
长宁区	金谷苑	84.815	121.43214741480108	31.229203383541996
长宁区	江苏路256弄小区	76.686	121.43579866442151	31.227151745086644
长宁区	金淞家园	79.023	121.36862876821843	31.227360489783802
长宁区	金钟小区	60.503	121.37009902484661	31.22628086397987
长宁区	金虹苑	62.208	121.37559997829806	31.212853864105544
长宁区	机场新村	52.939	121.36077003229492	31.189544475645047
长宁区	江华机电大楼	89.765	121.44103740249459	31.21794698428704
